id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,host_is_superhost
217580,Fort Hamilton,40.61933,-74.03208,Entire condo,Entire home/apt,1,1.0,2.0,109.13,5,35,65,340,13,4.69,0.08,60,6548.0,No
219066,Bensonhurst,40.61943,-73.99232,Entire rental unit,Entire home/apt,2,1.0,1.0,80.38,0,20,50,325,38,4.78,0.21,0,0.0,No
219922,Harlem,40.81553,-73.95438,Private room in townhouse,Private room,1,1.0,2.0,100.67,29,59,89,89,36,4.75,0.21,0,0.0,No
44229,Fort Greene,40.69287,-73.97108,Private room in home,Private room,2,1.0,1.0,123.17,0,30,60,335,230,4.69,1.2,0,0.0,No
45542,Harlem,40.82569,-73.93842,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,18,4.78,0.19,0,0.0,No
45910,Ridgewood,40.70309,-73.89963,Entire townhouse,Entire home/apt,16,5.0,9.0,399.57,30,60,90,365,13,4.42,0.07,0,0.0,No
45935,Mott Haven,40.80635,-73.92201,Private room in rental unit,Private room,1,1.0,1.0,66.43,23,53,83,263,0,,0.0,0,0.0,No
45936,Morningside Heights,40.8063,-73.95985,Private room in bed and breakfast,Private room,2,1.0,1.0,65.36,9,12,31,205,139,4.67,0.74,240,15686.0,Yes
344092,Sunset Park,40.64368,-74.02102,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,19,4.84,0.11,0,0.0,No
346579,Lower East Side,40.71932,-73.98364,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,32,5,5.0,0.03,0,0.0,No
351859,Chelsea,40.74828,-73.9917,Entire rental unit,Entire home/apt,2,1.0,1.0,323.4,29,59,89,364,152,4.96,0.89,0,0.0,No
352651,Prospect-Lefferts Gardens,40.66,-73.95203,Private room in home,Private room,2,1.0,1.0,55.49,17,47,77,352,10,4.44,0.06,0,0.0,No
353317,Chinatown,40.71481,-73.99059,Private room in rental unit,Private room,2,1.0,1.0,139.01,15,45,75,255,162,4.4,0.94,0,0.0,No
355563,Boerum Hill,40.68560791015625,-73.98918914794922,Entire townhouse,Entire home/apt,6,3.0,6.0,793.61,0,0,0,242,1,5.0,0.03,0,0.0,No
367810,Greenpoint,40.73626,-73.95634,Private room in loft,Private room,1,2.0,1.0,101.0,0,0,10,10,11,5.0,0.09,0,0.0,No
373618,Williamsburg,40.71942398164986,-73.96005436966747,Private room in loft,Private room,2,1.0,1.0,413.0,30,60,90,90,173,4.96,1.0,179,73927.0,Yes
385824,Spuyten Duyvil,40.88095,-73.91701,Entire guest suite,Entire home/apt,2,2.0,4.0,195.98,30,60,90,365,146,4.74,1.19,0,0.0,No
46544,Park Slope,40.67979,-73.97978,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,57,4.71,0.3,0,0.0,No
46911,Park Slope,40.68009896425498,-73.9746189673198,Private room in home,Private room,2,1.0,1.0,102.24,14,19,28,264,80,4.73,0.42,168,17176.0,Yes
49048,Bedford-Stuyvesant,40.6829,-73.95701,Private room in home,Private room,3,1.0,2.0,101.0,0,3,10,35,31,4.5,0.17,180,0.0,Yes
220563,Bedford-Stuyvesant,40.68788,-73.95014,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,58,4.71,0.32,0,0.0,No
222304,Chelsea,40.7401,-74.00019,Entire rental unit,Entire home/apt,2,1.0,1.0,195.0,11,41,71,71,38,4.81,0.21,0,0.0,No
223930,Prospect Heights,40.67319,-73.96804,Entire rental unit,Entire home/apt,2,1.0,1.0,119.3,4,11,41,316,20,4.82,0.11,60,7158.0,No
225354,Williamsburg,40.71085,-73.96672,Entire rental unit,Entire home/apt,2,1.0,1.0,143.07,23,41,41,266,11,4.8,0.06,0,0.0,No
225976,Shore Acres,40.61019,-74.06757,Entire rental unit,Entire home/apt,3,1.0,1.0,71.49,0,0,0,92,104,4.62,0.58,180,12868.0,Yes
226021,Williamsburg,40.71137,-73.9465,Entire rental unit,Entire home/apt,5,2.0,3.0,218.5,0,13,43,223,251,4.92,1.4,60,13110.0,No
227495,Upper West Side,40.78764,-73.97274,Entire rental unit,Entire home/apt,2,1.0,2.0,173.95,0,5,35,60,114,4.61,0.64,180,31311.0,Yes
228317,Bedford-Stuyvesant,40.68563832502508,-73.92470229417086,Private room in rental unit,Private room,2,1.0,1.0,161.57,29,59,89,364,92,4.9,0.52,0,0.0,No
51438,Upper East Side,40.77449,-73.95308,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
52689,Ditmars Steinway,40.77868,-73.90652,Private room in townhouse,Private room,2,2.0,1.0,291.0,4,6,13,17,145,4.97,0.77,255,74205.0,Yes
386744,Upper East Side,40.77,-73.95842,Private room in rental unit,Private room,1,1.0,1.0,88.13,0,3,33,123,107,4.66,0.62,120,10576.0,No
386799,Midtown,40.7616,-73.97715,Entire rental unit,Entire home/apt,5,1.0,1.0,216.91500000000002,0,0,0,0,115,4.84,0.67,0,0.0,No
387666,Washington Heights,40.83521,-73.93836,Private room in home,Private room,2,2.0,3.0,55.86,0,0,13,103,14,4.86,0.15,60,3352.0,No
389482,Briarwood,40.71215,-73.81692,Private room in rental unit,Private room,2,1.0,1.0,82.97,30,60,90,365,57,4.77,0.34,0,0.0,No
392948,Williamsburg,40.70717,-73.95269,Private room in rental unit,Private room,1,1.0,1.0,34.12,0,20,50,325,13,4.62,0.13,0,0.0,No
394111,Briarwood,40.71044,-73.81703,Private room in rental unit,Private room,2,1.0,1.0,83.73,30,60,90,365,13,4.54,0.08,0,0.0,No
396636,Harlem,40.82903,-73.94204,Entire rental unit,Entire home/apt,2,1.0,1.0,140.73,0,12,42,272,42,4.73,0.25,0,0.0,No
53469,Middle Village,40.71567,-73.87842,Entire guesthouse,Entire home/apt,4,1.0,1.0,117.06,30,60,90,365,33,4.34,0.17,0,0.0,No
53470,Ridgewood,40.70422,-73.89778,Entire rental unit,Entire home/apt,7,2.0,3.0,170.87,30,60,90,365,5,4.0,0.03,0,0.0,No
53477,Middle Village,40.71778,-73.87714,Entire townhouse,Entire home/apt,12,4.0,8.0,351.53,30,60,90,365,16,4.71,0.09,0,0.0,No
54466,Harlem,40.80255,-73.95803,Private room in rental unit,Private room,2,1.0,1.0,160.76,30,60,90,365,0,,0.0,0,0.0,No
230877,East Harlem,40.79147,-73.94629,Entire rental unit,Entire home/apt,2,1.0,1.0,164.1,20,50,80,99,131,4.91,0.73,255,41846.0,Yes
232612,Bedford-Stuyvesant,40.68518847176618,-73.94268839549034,Private room in townhouse,Private room,2,1.0,1.0,181.26,7,14,20,50,604,4.87,3.38,255,46221.0,Yes
232775,Williamsburg,40.72113,-73.95658,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,4,5.0,0.02,0,0.0,No
233638,Ridgewood,40.70132,-73.90883,Private room in rental unit,Private room,2,1.0,2.0,89.53,30,60,90,365,24,4.74,0.15,0,0.0,No
235552,South Slope,40.66386,-73.98519,Entire loft,Entire home/apt,6,3.0,4.0,361.37,0,0,10,219,39,4.92,0.22,0,0.0,No
235651,Chelsea,40.74168,-74.00339,Private room in rental unit,Private room,3,1.0,1.0,123.53,23,53,83,358,85,4.88,0.48,0,0.0,No
54508,Park Slope,40.6789595110935,-73.97409474641334,Private room in guest suite,Private room,2,1.0,1.0,149.0,3,9,23,247,240,4.82,1.26,255,37995.0,Yes
54544,Harlem,40.81182,-73.94631,Entire rental unit,Entire home/apt,4,1.0,4.0,125.2,1,29,59,59,144,4.66,0.77,0,0.0,Yes
54860,East Harlem,40.79934,-73.94236,Private room in guest suite,Private room,2,1.0,1.0,89.88,5,35,42,308,306,4.87,1.61,180,16178.0,Yes
55959,Williamsburg,40.71065,-73.95087,Private room in rental unit,Private room,1,1.0,1.0,238.25,8,38,68,68,135,4.87,0.86,141,33593.0,Yes
55982,Fort Greene,40.68701,-73.97555,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,41,4.72,0.22,0,0.0,No
56859,Harlem,40.81201,-73.94452,Private room in rental unit,Private room,2,1.0,1.0,113.4,1,14,44,44,275,4.67,1.46,240,27216.0,Yes
57166,Ditmars Steinway,40.772472,-73.906075,Entire rental unit,Entire home/apt,3,1.0,2.0,141.67,13,43,62,318,169,4.88,0.89,180,25501.0,Yes
235951,Midtown,40.75408,-73.97071,Entire condo,Entire home/apt,2,1.0,1.0,141.45,0,0,5,166,164,4.71,0.92,180,25461.0,No
235960,Lower East Side,40.72113,-73.98442,Entire rental unit,Entire home/apt,2,1.0,2.0,171.83,0,25,53,228,124,4.71,0.69,180,30929.0,Yes
236788,Vinegar Hill,40.70252,-73.98296,Entire rental unit,Entire home/apt,4,2.0,4.0,392.7,11,41,71,172,40,4.62,0.24,0,0.0,No
238683,Co-op City,40.86749,-73.82214,Private room in condo,Private room,2,1.0,1.0,46.53,0,0,0,77,5,4.75,0.03,0,0.0,Yes
239733,Ditmars Steinway,40.77539,-73.91709,Entire guesthouse,Entire home/apt,1,1.0,1.0,276.57,23,53,83,358,57,4.86,0.32,0,0.0,No
245544,Kingsbridge,40.8666,-73.90061,Private room in rental unit,Private room,2,2.0,1.0,101.0,0,0,0,0,121,4.68,0.74,0,0.0,No
397034,Upper West Side,40.78221,-73.98357,Private room in rental unit,Private room,1,1.0,1.0,93.16,30,60,90,365,25,4.68,0.14,0,0.0,No
400039,Bushwick,40.70267,-73.92716,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,52,4.63,0.32,0,0.0,No
408491,West Village,40.73633,-73.99925,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
408983,Prospect-Lefferts Gardens,40.65914535522461,-73.95812225341797,Entire rental unit,Entire home/apt,4,1.0,3.0,297.93,13,43,73,348,128,4.78,0.75,180,53627.0,Yes
409262,Boerum Hill,40.68561,-73.98919,Entire rental unit,Entire home/apt,5,2.0,3.0,472.23,0,0,0,247,35,4.9,0.2,120,56668.0,No
411918,Crown Heights,40.67128,-73.94307,Entire home,Entire home/apt,6,3.0,4.0,128.13,3,14,25,150,191,4.78,1.13,180,23063.0,Yes
413504,Williamsburg,40.71294,-73.94461,Private room in rental unit,Private room,2,1.0,1.0,172.75,29,59,89,179,178,4.93,1.04,0,0.0,No
415304,East Village,40.73161,-73.98484,Entire rental unit,Entire home/apt,1,1.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.01,0,0.0,No
416557,Greenpoint,40.72292,-73.94577,Entire rental unit,Entire home/apt,3,1.0,1.0,189.43,0,19,49,324,46,4.64,0.27,0,0.0,No
57297,Brooklyn Heights,40.69003,-73.99338,Private room in rental unit,Private room,2,1.0,1.0,325.03,30,60,90,180,295,4.68,1.56,0,0.0,No
57618,Hell's Kitchen,40.76505,-73.98716,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,129,4.84,0.71,0,0.0,No
57874,East Harlem,40.80747,-73.94076,Entire rental unit,Entire home/apt,2,1.0,1.0,146.93,0,12,30,222,396,4.88,2.08,240,35263.0,Yes
245574,Bedford-Stuyvesant,40.68927,-73.95439,Private room in townhouse,Private room,2,1.0,2.0,354.0,14,38,68,343,300,4.64,1.68,102,36108.0,Yes
246351,Gramercy,40.73693,-73.98129,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,5,4.25,0.03,0,0.0,No
248865,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,753.0,29,59,89,212,36,4.75,0.2,0,0.0,No
248966,Bushwick,40.69913,-73.93107,Private room in rental unit,Private room,2,1.0,1.0,107.73,29,59,89,364,41,4.63,0.24,0,0.0,No
249704,Williamsburg,40.71065,-73.94102,Entire condo,Entire home/apt,2,1.0,1.0,149.87,6,17,17,241,30,4.8,0.17,180,26977.0,Yes
249867,Bedford-Stuyvesant,40.68532,-73.91881,Private room in home,Private room,1,1.0,1.0,85.36,30,60,90,365,7,4.71,0.04,0,0.0,No
250323,Chinatown,40.71643,-73.99931,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,48,4.38,0.28,0,0.0,No
250536,Harlem,40.81146,-73.94469,Private room in condo,Private room,2,1.0,3.0,86.19,0,0,29,304,11,5.0,0.06,0,0.0,No
58059,Harlem,40.8238,-73.94444,Private room in rental unit,Private room,2,1.0,1.0,50.56,0,5,5,181,689,4.71,3.74,180,9101.0,No
59014,Lower East Side,40.71946,-73.98641,Entire rental unit,Entire home/apt,2,1.0,2.0,116.89,0,0,0,43,61,4.68,0.32,60,7013.0,No
59121,Ridgewood,40.70271,-73.8993,Entire rental unit,Entire home/apt,9,3.0,7.0,208.88,30,60,90,365,4,4.75,0.02,0,0.0,No
60181,East Village,40.7253,-73.98028,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,37,4.81,0.2,0,0.0,No
60457,Greenwich Village,40.73072,-73.99275,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,9,4.88,0.05,0,0.0,No
60611,East Harlem,40.792667388916016,-73.946533203125,Entire rental unit,Entire home/apt,2,1.0,1.0,142.9,10,34,61,241,197,4.84,1.07,60,8574.0,Yes
417685,South Slope,40.66481,-73.97776,Entire rental unit,Entire home/apt,4,2.0,3.0,158.57,16,17,28,135,358,4.71,2.15,240,38057.0,No
424767,Midtown,40.74311,-73.98303,Entire rental unit,Entire home/apt,4,1.0,2.0,231.51,3,7,37,312,222,4.96,1.29,180,41672.0,Yes
430665,Upper West Side,40.79288,-73.9642,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,7,4.83,0.04,0,0.0,No
431865,Washington Heights,40.8341081,-73.93948379999999,Entire guest suite,Entire home/apt,2,2.0,3.0,480.75,10,34,60,305,165,4.94,1.16,255,122591.0,Yes
432090,Long Island City,40.7464,-73.94807,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,69,4.94,0.4,0,0.0,No
432823,Park Slope,40.67634,-73.97666,Private room in townhouse,Private room,2,1.0,1.0,280.23,28,58,88,363,10,4.8,0.21,0,0.0,No
433218,Prospect Heights,40.67793,-73.9702,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,49,4.92,0.28,0,0.0,No
433414,Clinton Hill,40.68566,-73.96781,Entire rental unit,Entire home/apt,2,1.0,1.0,146.38,0,13,13,175,121,4.85,0.71,240,35131.0,Yes
433914,East New York,40.67322,-73.88109,Entire home,Entire home/apt,3,1.0,4.0,113.17,30,60,90,365,66,4.52,0.39,0,0.0,No
250537,Harlem,40.81128,-73.9433,Entire rental unit,Entire home/apt,6,2.0,2.0,402.83,30,60,90,365,0,,0.0,0,0.0,No
252865,Prospect Heights,40.67882,-73.97224,Private room in rental unit,Private room,1,2.0,1.0,101.0,0,0,0,0,5,4.8,0.03,0,0.0,No
253332,Sunset Park,40.66161712766098,-73.99192061645073,Private room in condo,Private room,2,1.0,1.0,279.67,6,32,62,337,31,4.83,0.18,128,35798.0,No
253466,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,753.0,29,59,89,212,48,4.81,0.31,0,0.0,No
253471,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,753.0,29,59,89,212,31,4.77,0.19,0,0.0,No
253475,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,752.04,29,59,89,212,101,4.85,0.58,13,9777.0,No
253800,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,752.04,25,55,85,208,52,4.75,0.29,38,28578.0,No
253803,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,753.0,29,59,89,212,42,4.88,0.24,0,0.0,No
60666,Harlem,40.81006,-73.94559,Private room in rental unit,Private room,2,1.0,2.0,100.13,13,43,73,73,283,4.72,1.5,60,6008.0,Yes
437352,South Slope,40.66902,-73.98884,Entire condo,Entire home/apt,3,2.0,1.0,57.79,22,22,22,286,25,4.96,0.15,255,14736.0,Yes
437906,East Village,40.72843,-73.98014,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,4,4.75,0.03,0,0.0,No
438513,Prospect-Lefferts Gardens,40.65712,-73.96105,Entire rental unit,Entire home/apt,2,1.0,1.0,137.06,0,12,42,42,148,4.69,0.86,0,0.0,No
439750,Williamsburg,40.71559,-73.94289,Private room in rental unit,Private room,2,1.0,1.0,12.02,0,0,0,266,9,4.75,0.06,0,0.0,No
439870,Park Slope,40.66943,-73.98188,Entire townhouse,Entire home/apt,6,4.0,1.0,285.52,26,56,57,57,3,5.0,0.04,0,0.0,No
442649,Chelsea,40.74567,-73.99991,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,11,5.0,0.06,0,0.0,No
448011,Clinton Hill,40.68884,-73.9644,Private room in rental unit,Private room,2,1.0,1.0,225.47,27,57,87,177,30,4.77,0.68,0,0.0,No
60680,East Village,40.72598,-73.97978,Entire rental unit,Entire home/apt,6,1.0,2.0,182.53,28,57,85,360,168,4.53,0.89,0,0.0,No
60794,Upper West Side,40.79918,-73.96248,Entire rental unit,Entire home/apt,6,3.0,1.0,216.91500000000002,0,0,0,0,4,5.0,0.02,0,0.0,No
61406,Harlem,40.80371,-73.95635,Private room in rental unit,Private room,1,1.0,1.0,83.73,29,59,89,200,2,4.5,0.02,0,0.0,No
253806,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,753.0,29,59,89,212,49,4.81,0.28,0,0.0,No
253811,Greenpoint,40.73756,-73.9535,Entire rental unit,Entire home/apt,4,1.0,2.0,753.0,29,59,89,212,73,4.75,0.41,0,0.0,No
253828,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Private room,4,1.0,1.0,101.0,0,0,0,0,12,5.0,0.07,0,0.0,No
253839,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Private room,4,1.0,2.0,479.0,0,0,0,44,10,4.9,0.06,13,6227.0,No
253842,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Private room,4,1.0,2.0,536.0,0,0,0,44,14,4.86,0.1,0,0.0,No
253846,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Hotel room,2,1.0,1.0,564.0,29,59,89,212,35,4.77,0.21,26,14664.0,No
254168,Greenpoint,40.73756,-73.9535,Room in boutique hotel,Private room,6,2.0,3.0,992.0,0,0,0,44,5,5.0,0.03,0,0.0,No
255476,Williamsburg,40.71134819720268,-73.95338679325236,Private room in condo,Private room,1,2.0,2.0,102.9,13,43,73,123,52,4.94,0.43,60,6174.0,Yes
62925,Greenpoint,40.72967,-73.95352,Entire home,Entire home/apt,4,1.0,1.0,320.8,14,44,74,74,174,4.82,0.94,120,38496.0,Yes
63657,Bedford-Stuyvesant,40.68253,-73.94295,Entire townhouse,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,266,4.59,1.41,0,0.0,No
64365,Crown Heights,40.67579,-73.95072,Private room in home,Private room,2,1.0,1.0,61.12,8,8,12,287,258,4.79,1.4,60,3667.0,No
65615,Williamsburg,40.7106,-73.95178,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,56,4.67,0.3,0,0.0,No
65660,Williamsburg,40.70797,-73.94792,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,5,6,6,41,164,4.52,0.87,0,0.0,No
66008,Carroll Gardens,40.68028,-73.99328,Entire rental unit,Entire home/apt,3,2.0,2.0,204.88,0,0,20,264,67,4.86,0.39,0,0.0,No
66251,East Village,40.72547,-73.98619,Entire loft,Entire home/apt,2,1.0,1.0,196.83,0,0,13,69,175,4.93,1.29,240,47239.0,Yes
66974,Gowanus,40.68088,-73.99102,Entire rental unit,Entire home/apt,2,1.0,1.0,193.51,2,30,32,274,251,4.98,1.47,180,34832.0,No
449660,Windsor Terrace,40.64885,-73.97453,Private room in rental unit,Private room,2,1.0,2.0,79.64,30,60,90,365,125,4.85,0.73,0,0.0,No
453094,Clinton Hill,40.6882557,-73.9638332,Private room in rental unit,Private room,2,1.0,1.0,148.5,9,31,43,261,582,4.54,3.39,255,37868.0,No
456110,Chelsea,40.74812,-73.99603,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,21,4.45,0.12,0,0.0,No
456190,West Village,40.73598579983653,-74.0020662816094,Entire home,Entire home/apt,2,1.0,1.0,250.52,0,13,43,193,448,4.67,2.64,0,0.0,Yes
456578,Washington Heights,40.85209,-73.93941,Private room in rental unit,Private room,1,1.0,1.0,99.56,27,57,87,87,1,5.0,0.01,0,0.0,No
457829,East Village,40.72899,-73.98975,Entire rental unit,Entire home/apt,4,1.0,1.0,216.91500000000002,0,0,0,0,231,4.26,1.35,0,0.0,No
460999,Harlem,40.81431,-73.94788,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,4,19,24,24,10,4.56,0.06,60,0.0,No
463042,SoHo,40.72371,-73.99663,Entire rental unit,Entire home/apt,3,1.0,2.0,249.76,17,47,77,167,87,4.85,0.51,0,0.0,No
465706,Upper West Side,40.79903,-73.96297,Entire rental unit,Entire home/apt,2,1.0,1.0,139.2,0,5,5,169,12,4.67,0.17,0,0.0,Yes
67299,Williamsburg,40.71516,-73.96448,Entire townhouse,Entire home/apt,4,1.0,2.0,194.67,0,13,42,42,93,4.9,0.5,255,49641.0,Yes
466277,Williamsburg,40.71116,-73.94721,Entire rental unit,Entire home/apt,5,2.0,3.0,219.23,0,0,12,31,221,4.86,1.29,60,13154.0,No
466457,Bedford-Stuyvesant,40.68928,-73.93908,Entire home,Entire home/apt,3,2.0,2.0,224.93,29,59,89,364,295,4.81,1.75,0,0.0,No
467569,Lower East Side,40.71937,-73.98387,Entire rental unit,Entire home/apt,2,1.0,1.0,76.4,0,0,0,169,39,4.79,0.24,0,0.0,No
467866,West Village,40.73054,-74.00613,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,227,4.9,1.33,0,0.0,No
470330,Williamsburg,40.71569,-73.93716,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,5,5.0,0.11,0,0.0,No
470498,Battery Park City,40.71051,-74.01724,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,8,5.0,0.05,0,0.0,No
471758,Tribeca,40.72254,-74.01074,Entire loft,Entire home/apt,5,3.0,1.0,216.91500000000002,0,0,0,0,2,5.0,0.01,0,0.0,No
471845,Bedford-Stuyvesant,40.68308,-73.94403,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,3,4.0,0.02,0,0.0,No
476983,Harlem,40.8239,-73.94242,Private room in rental unit,Private room,2,1.0,1.0,51.33,0,4,12,213,670,4.65,3.94,240,12319.0,No
255601,Bedford-Stuyvesant,40.69101,-73.95018,Entire guest suite,Entire home/apt,2,2.0,2.0,318.33,4,13,21,229,327,4.65,1.84,255,81174.0,No
255957,Nolita,40.72032,-73.99462,Entire condo,Entire home/apt,4,2.0,2.0,558.47,6,19,29,255,27,4.96,0.15,60,33508.0,Yes
257097,Bedford-Stuyvesant,40.68278,-73.95549,Entire rental unit,Entire home/apt,2,2.0,1.0,78.83,19,39,69,344,43,4.88,0.24,120,9460.0,No
258688,West Village,40.74024,-74.00584,Entire rental unit,Entire home/apt,3,2.0,1.0,216.91500000000002,0,0,0,0,55,4.74,0.31,0,0.0,No
258690,Chelsea,40.74642,-74.00411,Entire rental unit,Entire home/apt,3,2.0,1.0,216.91500000000002,0,0,0,0,9,5.0,0.05,0,0.0,No
258740,Harlem,40.81847,-73.94623,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,143,4.85,1.06,0,0.0,No
258930,Chinatown,40.71517,-73.99376,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,0,4,4.67,0.02,0,0.0,No
260755,Tribeca,40.71704,-74.00908,Entire loft,Entire home/apt,4,1.0,1.0,437.54,30,60,90,365,35,4.73,0.2,0,0.0,No
68735,Upper West Side,40.78846,-73.97459,Entire rental unit,Entire home/apt,2,1.0,1.0,201.25,0,0,0,225,39,4.97,0.22,60,12075.0,No
68974,Nolita,40.72,-73.99487,Entire loft,Entire home/apt,7,3.0,4.0,781.7,18,48,66,244,248,4.87,1.33,0,0.0,No
261674,Chelsea,40.74101,-74.00006,Private room in rental unit,Private room,2,2.0,1.0,101.0,0,0,0,0,19,4.95,0.13,0,0.0,No
262405,East Flatbush,40.6446,-73.94184,Entire townhouse,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,75,4.59,0.44,0,0.0,No
668691,Bushwick,40.68956,-73.9189,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,71,4.74,0.44,0,0.0,No
669640,Park Slope,40.67646,-73.97875,Private room in rental unit,Private room,1,1.0,1.0,68.63,0,0,0,258,20,4.8,0.12,0,0.0,No
675793,West Village,40.73523,-74.00341,Private room in rental unit,Private room,1,2.0,3.0,173.33,30,60,90,365,6,4.17,0.07,0,0.0,No
